image,cell_id,source,cy,cx,area_px,circularity,eccentricity,solidity
HET_3,1961,supp,1288.6,1796.6,108,0.348,0.978,0.621
HET_3,1962,supp,1291.4,549.9,114,0.201,0.616,0.304
HET_3,1963,supp,1316.9,1576.1,405,0.216,0.826,0.526
HET_3,1964,supp,1307.1,779.8,306,0.479,0.843,0.757
HET_3,1965,supp,1340.0,662.5,405,0.129,0.937,0.238
HET_3,1966,supp,1322.5,295.6,192,0.244,0.975,0.563
HET_3,1967,supp,1340.3,204.1,122,0.232,0.976,0.454
HET_3,1968,supp,1365.3,1522.4,687,0.154,0.798,0.417
HET_3,1969,supp,1355.2,1452.1,267,0.246,0.837,0.506
HET_3,1970,supp,1385.4,1626.7,214,0.184,0.983,0.428
HET_3,1971,supp,1371.2,1664.2,221,0.381,0.869,0.623
HET_3,1972,supp,1373.2,922.4,84,0.355,0.969,0.667
HET_3,1973,supp,1385.7,1477.5,394,0.169,0.780,0.388
HET_3,1974,supp,1385.1,758.8,108,0.422,0.794,0.560
HET_3,1975,supp,1384.3,2607.9,140,0.361,0.932,0.609
HET_3,1976,supp,1384.3,1135.9,98,0.257,0.979,0.439
HET_3,1977,supp,1433.0,1424.3,914,0.070,0.855,0.261
HET_3,1978,supp,1422.9,193.2,740,0.096,0.960,0.337
HET_3,1979,supp,1403.6,1046.3,329,0.180,0.803,0.408
HET_3,1980,supp,1401.2,1170.8,284,0.284,0.915,0.567
HET_3,1981,supp,1411.3,276.8,531,0.139,0.558,0.356
HET_3,1982,supp,1407.8,1874.8,79,0.275,0.971,0.476
HET_3,1983,supp,1406.4,211.4,80,0.487,0.950,0.769
HET_3,1984,supp,1443.9,732.1,487,0.162,0.885,0.431
HET_3,1985,supp,1442.9,1592.5,761,0.126,0.815,0.513
HET_3,1986,supp,1429.2,2380.4,128,0.443,0.946,0.681
HET_3,1987,supp,1430.7,1516.1,93,0.431,0.721,0.567
HET_3,1988,supp,1433.3,1172.9,74,0.561,0.635,0.712
HET_3,1989,supp,1436.7,329.9,55,0.381,0.771,0.335
HET_3,1990,supp,1449.0,1229.3,128,0.279,0.972,0.566
HET_3,1991,supp,1450.1,1619.7,407,0.171,0.475,0.420
HET_3,1992,supp,1458.8,1123.9,83,0.339,0.845,0.516
HET_3,1993,supp,1479.1,307.8,438,0.121,0.874,0.382
HET_3,1994,supp,1472.4,1752.7,269,0.119,0.878,0.316
HET_3,1995,supp,1484.4,1965.0,103,0.435,0.940,0.730
HET_3,1996,supp,1512.7,1146.3,281,0.276,0.911,0.581
HET_3,1997,supp,1529.1,255.0,352,0.242,0.980,0.649
HET_3,1998,supp,1535.8,1187.0,414,0.118,0.768,0.290
HET_3,1999,supp,1533.7,365.4,817,0.078,0.869,0.359
HET_3,2000,supp,1524.5,1285.5,338,0.277,0.830,0.697
HET_3,2001,supp,1529.5,503.6,91,0.262,0.992,0.576
HET_3,2002,supp,1531.8,1600.7,113,0.217,0.993,0.541
HET_3,2003,supp,1526.7,1675.3,149,0.522,0.557,0.706
HET_3,2004,supp,1530.8,1398.3,107,0.268,0.983,0.566
HET_3,2005,supp,1556.0,650.5,334,0.134,0.989,0.396
HET_3,2006,supp,1552.3,726.5,357,0.225,0.816,0.442
HET_3,2007,supp,1550.7,894.6,113,0.285,0.955,0.521
HET_3,2008,supp,1559.7,1095.7,122,0.269,0.990,0.629
HET_3,2009,supp,1566.0,294.0,354,0.175,0.925,0.377
HET_3,2010,supp,1553.7,941.1,112,0.299,0.967,0.491
HET_3,2011,supp,1570.7,2000.9,278,0.169,0.945,0.365
HET_3,2012,supp,1572.7,438.3,428,0.129,0.717,0.430
HET_3,2013,supp,1582.8,1012.1,175,0.263,0.777,0.482
HET_3,2014,supp,1581.4,1620.8,96,0.435,0.905,0.527
HET_3,2015,supp,1580.6,1463.3,114,0.257,0.627,0.521
HET_3,2016,supp,1598.4,2582.7,271,0.294,0.957,0.606
HET_3,2017,supp,1594.2,3015.5,144,0.234,0.936,0.483
HET_3,2018,supp,1604.6,771.8,262,0.153,0.955,0.380
HET_3,2019,supp,1599.5,517.1,296,0.310,0.829,0.596
HET_3,2020,supp,1611.3,2132.8,688,0.150,0.844,0.449
HET_3,2021,supp,1596.7,2958.5,149,0.181,0.975,0.382
HET_3,2022,supp,1597.2,837.5,62,0.344,0.972,0.492
HET_3,2023,supp,1610.9,1852.0,278,0.307,0.937,0.591
HET_3,2024,supp,1609.1,1795.4,266,0.161,0.851,0.416
HET_3,2025,supp,1602.9,3069.4,111,0.658,0.848,0.841
HET_3,2026,supp,1617.6,1282.7,319,0.218,0.710,0.473
HET_3,2027,supp,1627.4,1695.5,300,0.172,0.821,0.445
HET_3,2028,supp,1624.0,282.6,140,0.372,0.891,0.601
HET_3,2029,supp,1632.0,1442.8,115,0.320,0.984,0.584
HET_3,2030,supp,1641.7,2010.0,306,0.217,0.796,0.560
HET_3,2031,supp,1632.8,1298.8,74,0.432,0.975,0.747
HET_3,2032,supp,1647.2,2425.6,95,0.314,0.985,0.669
HET_3,2033,supp,1642.3,2998.0,114,0.521,0.636,0.679
HET_3,2034,supp,1660.0,3076.0,82,0.405,0.943,0.456
HET_3,2035,supp,1658.4,2248.3,50,0.617,0.555,0.685
HET_3,2036,supp,1689.1,313.9,361,0.176,0.916,0.407
HET_3,2037,supp,1666.5,2096.8,155,0.181,0.978,0.369
HET_3,2038,supp,1681.8,1947.4,340,0.138,0.957,0.306
HET_3,2039,supp,1682.3,527.5,330,0.173,0.918,0.324
HET_3,2040,supp,1694.6,722.5,315,0.191,0.556,0.426
HET_3,2041,supp,1686.4,1284.5,97,0.464,0.659,0.651
HET_3,2042,supp,1734.6,2139.0,605,0.100,0.797,0.258
HET_3,2043,supp,1716.4,669.9,276,0.159,0.683,0.406
HET_3,2044,supp,1715.7,863.6,88,0.341,0.984,0.642
HET_3,2045,supp,1716.8,1676.6,172,0.320,0.938,0.536
HET_3,2046,supp,1719.8,2276.4,154,0.231,0.883,0.438
HET_3,2047,supp,1734.4,1465.9,319,0.154,0.847,0.334
HET_3,2048,supp,1725.8,311.3,102,0.472,0.785,0.699
HET_3,2049,supp,1728.2,1355.0,234,0.297,0.946,0.496
HET_3,2050,supp,1733.9,2714.9,69,0.229,0.986,0.397
HET_3,2051,supp,1730.1,1621.8,81,0.390,0.961,0.604
HET_3,2052,supp,1734.9,2958.0,192,0.290,0.887,0.525
HET_3,2053,supp,1737.2,1037.6,80,0.393,0.869,0.620
HET_3,2054,supp,1752.9,251.6,329,0.268,0.962,0.631
HET_3,2055,supp,1744.0,499.9,81,0.567,0.862,0.764
HET_3,2056,supp,1758.6,2921.0,152,0.392,0.925,0.641
HET_3,2057,supp,1749.5,1947.0,140,0.242,0.985,0.381
HET_3,2058,supp,1764.0,2229.0,357,0.141,0.625,0.365
HET_3,2059,supp,1782.4,921.8,329,0.144,0.928,0.365
HET_3,2060,supp,1785.2,349.7,124,0.293,0.910,0.530
HET_3,2061,supp,1800.9,1354.4,594,0.120,0.542,0.461
HET_3,2062,supp,1793.6,1645.0,167,0.329,0.920,0.582
HET_3,2063,supp,1795.1,1162.7,83,0.409,0.976,0.606
HET_3,2064,supp,1793.7,2861.4,112,0.336,0.938,0.531
HET_3,2065,supp,1803.7,1889.6,225,0.449,0.888,0.699
HET_3,2066,supp,1817.9,1079.0,425,0.112,0.663,0.292
HET_3,2067,supp,1801.3,318.8,131,0.234,0.959,0.431
HET_3,2068,supp,1821.7,1009.7,306,0.200,0.661,0.511
HET_3,2069,supp,1818.3,2881.7,102,0.375,0.946,0.567
HET_3,2070,supp,1825.4,1791.7,107,0.257,0.909,0.451
HET_3,2071,supp,1833.9,456.3,249,0.292,0.957,0.612
HET_3,2072,supp,1833.5,1611.1,222,0.202,0.982,0.479
HET_3,2073,supp,1837.5,2234.6,55,0.433,0.968,0.625
HET_3,2074,supp,1836.1,1139.8,95,0.308,0.992,0.754
HET_3,2075,supp,1840.5,345.3,83,0.304,0.888,0.439
HET_3,2076,supp,1851.1,636.0,198,0.391,0.941,0.705
HET_3,2077,supp,1851.5,831.3,106,0.216,0.864,0.326
HET_3,2078,supp,1891.6,2820.5,416,0.126,0.973,0.360
HET_3,2079,supp,1868.6,2095.6,84,0.339,0.980,0.515
HET_3,2080,supp,1871.8,2853.9,85,0.329,0.968,0.586
HET_3,2081,supp,1885.2,1321.0,89,0.472,0.965,0.459
HET_3,2082,supp,1913.7,1124.2,383,0.147,0.970,0.390
HET_3,2083,supp,1896.1,675.6,198,0.198,0.934,0.384
HET_3,2084,supp,1890.3,1803.6,266,0.298,0.724,0.600
HET_3,2085,supp,1894.8,1141.8,32,0.564,0.996,0.209
HET_3,2086,supp,1892.9,788.0,126,0.307,0.953,0.506
HET_3,2087,supp,1890.8,938.7,88,0.286,0.986,0.543
HET_3,2088,supp,1919.5,3116.9,941,0.168,0.616,0.568
HET_3,2089,supp,1913.4,1748.0,175,0.470,0.688,0.481
HET_3,2090,supp,1936.9,364.8,472,0.093,0.726,0.226
HET_3,2091,supp,1933.2,2919.4,114,0.487,0.858,0.679
HET_3,2092,supp,1926.5,1940.9,92,0.447,0.960,0.687
HET_3,2093,supp,1940.7,1974.7,154,0.190,0.982,0.379
HET_3,2094,supp,1956.9,2754.7,435,0.107,0.972,0.255
HET_3,2095,supp,1954.7,1229.3,349,0.200,0.916,0.445
HET_3,2096,supp,1950.7,2306.0,357,0.165,0.909,0.391
HET_3,2097,supp,1945.5,501.0,135,0.548,0.891,0.742
HET_3,2098,supp,1958.7,2345.9,233,0.259,0.935,0.515
HET_3,2099,supp,1949.0,2435.2,131,0.499,0.951,0.766
HET_3,2100,supp,1991.6,2542.8,475,0.144,0.979,0.437
HET_3,2101,supp,1981.5,2328.2,188,0.178,0.827,0.350
HET_3,2102,supp,2007.2,266.5,974,0.071,0.717,0.236
HET_3,2103,supp,1984.7,2378.1,72,0.357,0.564,0.550
HET_3,2104,supp,1993.8,1148.8,422,0.204,0.928,0.452
HET_3,2105,supp,2016.7,1314.5,764,0.116,0.908,0.404
HET_3,2106,supp,1997.7,3061.2,230,0.517,0.513,0.754
HET_3,2107,supp,2003.1,3138.9,251,0.245,0.779,0.621
HET_3,2108,supp,2025.4,1822.7,523,0.123,0.944,0.367
HET_3,2109,supp,2033.2,2757.0,285,0.193,0.817,0.401
HET_3,2110,supp,2018.1,1560.4,92,0.640,0.797,0.687
HET_3,2111,supp,2023.2,2854.7,96,0.286,0.983,0.542
HET_3,2112,supp,2040.7,652.6,428,0.104,0.950,0.248
HET_3,2113,supp,2034.4,2084.5,128,0.237,0.972,0.538
HET_3,2114,supp,2035.8,543.6,81,0.441,0.884,0.664
HET_3,2115,supp,2066.4,214.6,443,0.157,0.985,0.455
HET_3,2116,supp,2050.6,454.6,400,0.153,0.948,0.386
HET_3,2117,supp,2048.8,2516.7,363,0.184,0.830,0.540
HET_3,2118,supp,2083.6,180.3,1078,0.095,0.950,0.381
HET_3,2119,supp,2064.3,1944.8,203,0.145,0.900,0.313
HET_3,2120,supp,2055.7,1599.5,178,0.524,0.954,0.784
HET_3,2121,supp,2062.8,2743.1,286,0.259,0.937,0.514
HET_3,2122,supp,2056.5,382.7,115,0.319,0.988,0.625
HET_3,2123,supp,2061.5,2856.5,86,0.284,0.799,0.470
HET_3,2124,supp,2086.7,1828.3,363,0.181,0.874,0.478
HET_3,2125,supp,2078.1,2927.1,137,0.271,0.886,0.469
HET_3,2126,supp,2094.6,1308.4,210,0.468,0.932,0.798
HET_3,2127,supp,2097.7,1692.7,208,0.338,0.952,0.689
HET_3,2128,supp,2092.8,510.9,155,0.219,0.840,0.417
HET_3,2129,supp,2101.2,1012.4,77,0.776,0.837,0.786
HET_3,2130,supp,2105.0,2664.0,380,0.217,0.656,0.495
HET_3,2131,supp,2106.4,2570.7,86,0.309,0.983,0.632
HET_3,2132,supp,2108.1,421.2,213,0.339,0.941,0.603
HET_3,2133,supp,2119.7,657.9,70,0.418,0.981,0.769
HET_3,2134,supp,2133.8,748.1,89,0.290,0.972,0.489
HET_3,2135,supp,2153.6,1467.5,299,0.222,0.766,0.468
HET_3,2136,supp,2159.0,3097.8,196,0.143,0.941,0.360
HET_3,2137,supp,2162.0,225.1,135,0.196,0.987,0.360
HET_3,2138,supp,2150.5,2759.4,84,0.374,0.973,0.646
HET_3,2139,supp,2166.8,1946.9,187,0.360,0.784,0.625
HET_3,2140,supp,2176.3,1991.2,360,0.201,0.951,0.490
HET_3,2141,supp,2171.3,1098.5,97,0.276,0.974,0.451
HET_3,2142,supp,2166.0,1666.8,102,0.637,0.938,0.911
HET_3,2143,supp,2198.1,312.6,444,0.148,0.892,0.371
HET_3,2144,supp,2176.6,970.0,116,0.339,0.930,0.574
HET_3,2145,supp,2179.4,2902.9,89,0.602,0.844,0.706
HET_3,2146,supp,2199.5,666.9,416,0.128,0.669,0.316
HET_3,2147,supp,2204.6,3092.8,100,0.609,0.926,0.820
HET_3,2148,supp,2224.8,367.1,168,0.165,0.992,0.458
HET_3,2149,supp,2223.9,2704.5,113,0.425,0.945,0.624
HET_3,2150,supp,2232.2,1084.2,124,0.174,0.968,0.285
HET_3,2151,supp,2232.4,281.3,218,0.415,0.627,0.724
HET_3,2152,supp,2237.8,2210.5,191,0.248,0.845,0.522
HET_3,2153,supp,2250.1,530.6,336,0.211,0.962,0.489
HET_3,2154,supp,2285.4,281.9,807,0.179,0.619,0.555
HET_3,2155,supp,2282.2,635.0,176,0.169,0.948,0.349
HET_3,2156,supp,2286.7,555.5,383,0.216,0.879,0.440
HET_3,2157,supp,2295.0,1715.9,228,0.328,0.976,0.618
HET_3,2158,supp,2296.4,2315.3,201,0.318,0.857,0.521
HET_3,2159,supp,2310.3,2000.6,129,0.292,0.979,0.524
HET_3,2160,supp,2300.9,3072.4,121,0.601,0.778,0.812
HET_3,2161,supp,2305.3,3123.3,159,0.350,0.924,0.598
HET_3,2162,supp,2321.5,1192.7,153,0.325,0.948,0.503
HET_3,2163,supp,2320.4,736.2,126,0.232,0.899,0.412
HET_3,2164,supp,2322.7,824.5,171,0.483,0.905,0.718
HET_3,2165,supp,2329.7,372.8,119,0.358,0.988,0.620
HET_3,2166,supp,2347.0,2076.8,270,0.183,0.912,0.373
HET_3,2167,supp,2351.0,619.0,182,0.286,0.973,0.553
HET_3,2168,supp,2361.2,457.3,448,0.153,0.827,0.465
HET_3,2169,supp,2351.2,2618.9,301,0.247,0.839,0.478
HET_3,2170,supp,2348.3,2182.6,99,0.392,0.618,0.635
HET_3,2171,supp,2354.2,602.1,167,0.504,0.755,0.773
HET_3,2172,supp,2360.0,2834.8,107,0.336,0.985,0.704
HET_3,2173,supp,2378.7,1751.6,126,0.460,0.859,0.712
HET_3,2174,supp,2400.4,502.3,234,0.259,0.651,0.514
HET_3,2175,supp,2412.1,430.1,551,0.223,0.825,0.534
HET_3,2176,supp,2415.6,612.3,259,0.129,0.978,0.339
HET_3,2177,supp,2416.1,559.8,503,0.197,0.787,0.504
HET_3,2178,supp,2408.6,2726.4,143,0.239,0.932,0.427
HET_3,2179,supp,2445.2,521.6,508,0.121,0.698,0.400
HET_3,2180,supp,2433.8,485.9,213,0.490,0.911,0.801
HET_3,2181,supp,2436.4,1986.1,82,0.418,0.970,0.667
HET_3,2182,supp,2446.2,1189.7,285,0.219,0.723,0.446
HET_3,2183,supp,2450.9,603.3,734,0.236,0.399,0.647
HET_3,2184,supp,2441.3,693.5,125,0.342,0.949,0.676
HET_3,2185,supp,2450.5,1052.8,245,0.326,0.862,0.603
HET_3,2186,supp,2473.1,3043.3,145,0.301,0.978,0.599
HET_3,2187,supp,2465.1,2017.1,118,0.387,0.967,0.694
HET_3,2188,supp,2491.4,894.4,768,0.107,0.738,0.389
HET_3,2189,supp,2477.4,2897.6,394,0.171,0.930,0.364
HET_3,2190,supp,2505.4,570.0,392,0.105,0.859,0.281
HET_3,2191,supp,2481.2,2761.6,102,0.313,0.985,0.642
HET_3,2192,supp,2489.3,621.7,291,0.312,0.967,0.604
HET_3,2193,supp,2485.8,659.2,353,0.346,0.712,0.644
HET_3,2194,supp,2499.1,2021.2,141,0.242,0.968,0.455
HET_3,2195,supp,2508.8,1510.6,369,0.170,0.938,0.471
HET_3,2196,supp,2488.3,701.2,96,0.313,0.987,0.676
HET_3,2197,supp,2505.6,2234.5,504,0.321,0.715,0.639
HET_3,2198,supp,2499.4,501.9,92,0.785,0.729,0.868
HET_3,2199,supp,2506.5,1564.5,209,0.448,0.876,0.757
HET_3,2200,supp,2523.6,714.1,395,0.225,0.921,0.543
HET_3,2201,supp,2527.6,1353.2,660,0.261,0.879,0.663
HET_3,2202,supp,2518.2,1449.8,202,0.366,0.934,0.643
HET_3,2203,supp,2528.7,489.3,656,0.276,0.722,0.705
HET_3,2204,supp,2526.9,2295.2,620,0.166,0.750,0.579
HET_3,2205,supp,2537.9,2989.9,193,0.190,0.973,0.418
HET_3,2206,supp,2541.7,1408.9,359,0.226,0.918,0.523
HET_3,2207,supp,2530.2,1657.2,103,0.370,0.979,0.602
HET_3,2208,supp,2536.2,2146.9,125,0.187,0.964,0.358
HET_3,2209,supp,2529.4,1971.8,86,0.432,0.798,0.699
HET_3,2210,supp,2533.2,1539.1,205,0.393,0.864,0.756
HET_3,2211,supp,2532.1,1723.0,83,0.605,0.696,0.748
HET_3,2212,supp,2548.8,1482.2,826,0.135,0.889,0.520
HET_3,2213,supp,2575.6,1584.7,643,0.097,0.965,0.348
HET_3,2214,supp,2559.1,3058.2,795,0.169,0.771,0.450
HET_3,2215,supp,2561.8,1431.9,299,0.246,0.975,0.549
HET_3,2216,supp,2582.5,1031.7,823,0.086,0.752,0.290
HET_3,2217,supp,2582.1,2483.0,603,0.165,0.972,0.548
HET_3,2218,supp,2563.5,1339.2,341,0.223,0.389,0.613
HET_3,2219,supp,2566.5,1657.9,451,0.126,0.683,0.465
HET_3,2220,supp,2577.7,732.0,372,0.182,0.696,0.426
HET_3,2221,supp,2576.3,2661.4,166,0.197,0.968,0.391
HET_3,2222,supp,2590.4,2377.6,388,0.153,0.929,0.405
HET_3,2223,supp,2580.1,1325.0,293,0.251,0.895,0.522
HET_3,2224,supp,2585.5,2529.8,304,0.279,0.922,0.596
HET_3,2225,supp,2596.1,1269.9,227,0.183,0.934,0.404
HET_3,2226,supp,2592.5,2998.8,549,0.342,0.509,0.724
HET_3,2227,supp,2581.1,2337.8,84,0.396,0.948,0.613
HET_3,2228,supp,2584.4,1505.7,84,0.682,0.908,0.832
HET_3,2229,supp,2597.1,1885.8,333,0.181,0.848,0.388
HET_3,2230,supp,2605.1,2898.1,241,0.129,0.935,0.325
HET_3,2231,supp,2602.6,1357.3,290,0.301,0.899,0.585
HET_3,2232,supp,2594.7,2833.2,96,0.445,0.883,0.604
HET_3,2233,supp,2604.9,2737.0,349,0.178,0.559,0.383
HET_3,2234,supp,2600.9,570.6,126,0.373,0.921,0.696
HET_3,2235,supp,2628.4,1638.1,355,0.272,0.902,0.486
HET_3,2236,supp,2633.3,1287.3,273,0.229,0.977,0.578
HET_3,2237,supp,2625.2,1670.0,142,0.223,0.879,0.485
HET_3,2238,supp,2619.7,2609.8,152,0.314,0.941,0.585
HET_3,2239,supp,2624.5,1556.3,237,0.413,0.918,0.677
HET_3,2240,supp,2628.1,2236.9,89,0.361,0.934,0.610
HET_3,2241,supp,2659.9,851.7,593,0.115,0.895,0.450
HET_3,2242,supp,2670.6,1391.5,918,0.065,0.627,0.379
HET_3,2243,supp,2654.5,677.6,130,0.373,0.979,0.674
HET_3,2244,supp,2650.1,1552.1,151,0.438,0.829,0.737
HET_3,2245,supp,2647.8,1614.0,81,0.720,0.612,0.810
HET_3,2246,supp,2693.8,1545.0,729,0.135,0.890,0.400
HET_3,2247,supp,2658.5,2179.3,102,0.466,0.921,0.699
HET_3,2248,supp,2670.3,1340.6,290,0.290,0.988,0.721
HET_3,2249,supp,2663.5,2283.5,96,0.200,0.991,0.386
HET_3,2250,supp,2684.2,2989.5,512,0.228,0.910,0.583
HET_3,2251,supp,2683.9,2499.0,202,0.452,0.871,0.743
HET_3,2252,supp,2681.9,2740.1,91,0.438,0.901,0.722
HET_3,2253,supp,2691.4,1445.4,346,0.156,0.845,0.347
HET_3,2254,supp,2687.6,2441.0,145,0.563,0.839,0.815
HET_3,2255,supp,2689.9,2947.0,201,0.304,0.902,0.568
HET_3,2256,supp,2693.6,661.4,305,0.193,0.975,0.401
HET_3,2257,supp,2695.6,825.8,94,0.323,0.936,0.599
HET_3,2258,supp,2704.4,1611.3,196,0.237,0.394,0.475
HET_3,2259,supp,2722.3,2534.0,396,0.200,0.567,0.497
HET_3,2260,supp,2717.3,799.2,266,0.198,0.941,0.428
HET_3,2261,supp,2723.3,1319.1,617,0.248,0.885,0.672
HET_3,2262,supp,2736.2,1529.0,339,0.327,0.940,0.634
HET_3,2263,supp,2742.4,1575.6,406,0.170,0.943,0.408
HET_3,2264,supp,2736.0,2482.9,208,0.423,0.911,0.773
HET_3,2265,supp,2745.3,1228.6,316,0.174,0.973,0.428
HET_3,2266,supp,2748.5,1468.2,529,0.197,0.848,0.535
HET_3,2267,supp,2747.3,1642.3,111,0.795,0.817,0.910
HET_3,2268,supp,2785.1,665.1,456,0.155,0.920,0.401
HET_3,2269,supp,2767.6,1923.2,221,0.225,0.747,0.476
HET_3,2270,supp,2762.2,750.5,97,0.440,0.618,0.647
HET_3,2271,supp,2776.1,1580.9,430,0.255,0.814,0.690
HET_3,2272,supp,2775.2,1145.8,140,0.166,0.774,0.312
HET_3,2273,supp,2786.3,1363.4,241,0.324,0.983,0.758
HET_3,2274,supp,2795.4,2333.2,578,0.199,0.810,0.518
HET_3,2275,supp,2788.1,1639.8,302,0.291,0.879,0.691
HET_3,2276,supp,2798.8,2562.8,185,0.170,0.907,0.461
HET_3,2277,supp,2804.8,2371.9,84,0.640,0.925,0.800
HET_3,2278,supp,2814.5,1400.8,117,0.328,0.989,0.537
HET_3,2279,supp,2825.6,722.4,565,0.278,0.785,0.677
HET_3,2280,supp,2825.7,1671.7,352,0.187,0.916,0.529
HET_3,2281,supp,2814.3,2093.7,97,0.686,0.680,0.822
HET_3,2282,supp,2828.1,1505.3,129,0.322,0.855,0.603
HET_3,2283,supp,2831.6,2515.3,307,0.334,0.913,0.621
HET_3,2284,supp,2825.6,2651.2,83,0.472,0.959,0.748
HET_3,2285,supp,2839.3,2747.3,614,0.159,0.932,0.451
HET_3,2286,supp,2837.5,867.5,67,0.407,0.954,0.638
HET_3,2287,supp,2853.0,1890.4,391,0.218,0.874,0.559
HET_3,2288,supp,2838.5,2127.4,106,0.427,0.925,0.716
HET_3,2289,supp,2853.3,2251.3,132,0.313,0.959,0.571
HET_3,2290,supp,2851.5,669.3,134,0.201,0.961,0.431
HET_3,2291,supp,2860.8,2210.2,150,0.395,0.917,0.676
HET_3,2292,supp,2876.5,718.8,418,0.204,0.933,0.558
HET_3,2293,supp,2872.6,2551.7,239,0.244,0.924,0.546
HET_3,2294,supp,2875.7,1551.6,306,0.419,0.933,0.705
HET_3,2295,supp,2878.6,1631.8,578,0.159,0.961,0.501
HET_3,2296,supp,2900.6,816.7,132,0.293,0.963,0.506
HET_3,2297,supp,2898.3,1333.4,116,0.394,0.908,0.686
HET_3,2298,supp,2912.1,1460.3,490,0.102,0.941,0.432
HET_3,2299,supp,2909.5,1506.8,86,0.349,0.978,0.632
HET_3,2300,supp,2915.0,1375.7,185,0.356,0.978,0.749
HET_3,2301,supp,2914.4,601.3,106,0.247,0.796,0.405
HET_3,2302,supp,2913.2,1225.5,94,0.759,0.707,0.847
HET_3,2303,supp,2919.7,1123.1,160,0.211,0.914,0.379
HET_3,2304,supp,2913.2,2095.9,90,0.387,0.911,0.621
HET_3,2305,supp,2925.8,2165.8,183,0.614,0.893,0.839
HET_3,2306,supp,2932.6,1511.6,127,0.498,0.898,0.747
HET_3,2307,supp,2945.2,666.2,460,0.143,0.903,0.481
HET_3,2308,supp,2936.6,974.1,90,0.293,0.979,0.435
HET_3,2309,supp,2947.7,1311.5,387,0.286,0.828,0.687
HET_3,2310,supp,2970.6,2141.5,1320,0.054,0.493,0.295
HET_3,2311,supp,2950.7,1390.0,588,0.237,0.583,0.621
HET_3,2312,supp,2950.5,2059.2,371,0.206,0.990,0.468
HET_3,2313,supp,2960.9,947.4,284,0.309,0.811,0.553
HET_3,2314,supp,2972.4,1987.8,116,0.438,0.926,0.703
HET_3,2315,supp,3030.6,1993.2,587,0.133,0.986,0.369
HET_3,2316,supp,2999.6,1888.5,268,0.141,0.633,0.570
HET_3,2317,supp,2991.6,2093.8,100,0.339,0.934,0.588
HET_3,2318,supp,2997.8,717.6,133,0.276,0.395,0.588
HET_3,2319,supp,3018.3,2179.2,680,0.132,0.649,0.543
HET_3,2320,supp,3020.0,1949.2,232,0.255,0.813,0.559
HET_3,2321,supp,3036.4,2098.8,657,0.106,0.853,0.286
HET_3,2322,supp,3029.3,929.5,367,0.189,0.948,0.484
HET_3,2323,supp,3100.0,2198.3,1199,0.064,0.870,0.307
HET_3,2324,supp,3052.7,858.8,124,0.414,0.554,0.689
HET_3,2325,supp,3074.2,2126.6,133,0.277,0.688,0.500
HET_3,2326,supp,3089.1,915.6,309,0.192,0.947,0.484
HET_3,2327,supp,3089.1,662.9,133,0.436,0.937,0.773
HET_3,2328,supp,3141.0,1947.8,351,0.222,0.893,0.568
HET_3,2329,supp,3139.8,1988.1,321,0.220,0.768,0.553
HET_3,2330,supp,3146.2,2127.1,142,0.443,0.928,0.670
WT_2,1,cellpose_ext,193.3,1095.6,638,0.630,0.608,0.845
WT_2,2,cellpose_ext,201.9,1066.1,691,0.543,0.868,0.847
WT_2,3,cellpose_ext,212.5,1035.1,569,0.427,0.482,0.737
WT_2,4,cellpose_ext,210.8,994.9,208,0.459,0.969,0.770
WT_2,5,cellpose_ext,216.9,973.0,421,0.708,0.580,0.883
WT_2,6,cellpose_ext,227.2,1127.1,573,0.413,0.877,0.678
WT_2,7,cellpose_ext,219.1,1317.4,183,0.520,0.950,0.817
WT_2,8,cellpose_ext,221.9,822.0,435,0.381,0.978,0.759
WT_2,9,cellpose_ext,231.4,849.4,184,0.730,0.863,0.906
WT_2,10,cellpose_ext,248.5,1341.5,785,0.464,0.619,0.810
WT_2,11,cellpose_ext,247.5,1232.4,440,0.562,0.540,0.787
WT_2,12,cellpose_ext,246.0,797.6,407,0.485,0.922,0.741
WT_2,13,cellpose_ext,257.8,1452.5,182,0.811,0.830,0.933
WT_2,14,cellpose_ext,267.0,708.2,616,0.517,0.950,0.852
WT_2,15,cellpose_ext,269.0,1441.6,390,0.775,0.777,0.933
WT_2,16,cellpose_ext,280.2,1085.5,491,0.476,0.884,0.782
WT_2,17,cellpose_ext,283.8,1427.2,630,0.522,0.894,0.801
WT_2,18,cellpose_ext,289.8,706.0,282,0.755,0.780,0.890
WT_2,19,cellpose_ext,292.1,767.4,402,0.790,0.530,0.895
WT_2,20,cellpose_ext,294.4,742.4,757,0.503,0.622,0.803
WT_2,21,cellpose_ext,297.0,623.5,435,0.826,0.784,0.950
WT_2,22,cellpose_ext,298.0,874.6,476,0.880,0.698,0.954
WT_2,23,cellpose_ext,304.9,574.6,1016,0.528,0.772,0.843
WT_2,24,cellpose_ext,299.0,646.9,326,0.726,0.856,0.911
WT_2,25,cellpose_ext,303.7,1403.5,419,0.695,0.577,0.867
WT_2,26,cellpose_ext,301.9,991.0,236,0.917,0.731,0.955
WT_2,27,cellpose_ext,311.1,1227.6,389,0.564,0.936,0.861
WT_2,28,cellpose_ext,305.8,1424.6,306,0.805,0.682,0.905
WT_2,29,cellpose_ext,320.9,550.8,339,0.473,0.961,0.803
WT_2,30,cellpose_ext,318.1,661.0,464,0.649,0.841,0.841
